title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
"Girls Adjustable Strap Training Sports Cotton Spandex Bra For Tweens Or Teens, Pack of 2 (Large (36A), White/Lt Grey/Pink)",https://www.walmart.com/ip/Girls-Adjustable-Strap-Training-Sports-Cotton-Spandex-Bra-For-Tweens-Or-Teens-Pack-of-2-Large-36A-White-Lt-Grey-Pink/877250883,16.99,,0,,,Clothing
Loalirando Baby Cotton Knot Head Wrap India Cap,https://www.walmart.com/ip/Loalirando-Baby-Cotton-Knot-Head-Wrap-India-Cap/573202705,9.99,,0,,,Clothing
Baby Toddler Infant Kids Girl Cotton Warm Pantyhose Socks Stockings Tights,https://www.walmart.com/ip/Baby-Toddler-Infant-Kids-Girl-Cotton-Warm-Pantyhose-Socks-Stockings-Tights/988570703,7.23,,0,,,Clothing
Kids Baby Boys Girls Dinosaur Hooded Coat Jacket Winter Toddler Thick Outwear 1-7 Years,https://www.walmart.com/ip/Kids-Baby-Boys-Girls-Dinosaur-Hooded-Coat-Jacket-Winter-Toddler-Thick-Outwear-1-7-Years/437979294,14.48,4.2,5,,,Clothing
Newborn Winter Clothes One Piece Pure Cotton Rompers Long Sleeve Warm Jumpsuits for Infants Baby Boy Girl 0-6 Months,https://www.walmart.com/ip/Newborn-Winter-Clothes-One-Piece-Pure-Cotton-Rompers-Long-Sleeve-Warm-Jumpsuits-for-Infants-Baby-Boy-Girl-0-6-Months/224956015,10.34,5.0,1,,,Clothing
Infant Toddler Sport Sneakers Baby Boy Girl Crib Shoes Newborn to 18 MoF28Ahs,https://www.walmart.com/ip/Infant-Toddler-Sport-Sneakers-Baby-Boy-Girl-Crib-Shoes-Newborn-to-18-MoF28Ahs/558837981,8.27,3.9,7,,,Clothing
Newborn Baby Girls Floral Romper Bodysuit Jumpsuit Headband Outfits Clothes Set,https://www.walmart.com/ip/Newborn-Baby-Girls-Floral-Romper-Bodysuit-Jumpsuit-Headband-Outfits-Clothes-Set/192168087,9.97,3.8,39,,,Clothing
Loalirando Baby Girl Boy Summer Knitted Sports Set Short Tops+Color Block,https://www.walmart.com/ip/Loalirando-Baby-Girl-Boy-Summer-Knitted-Sports-Set-Short-Tops-Color-Block/240389997,14.59,,0,,,Clothing
"Wonder Nation Girls 4-18 Smooth Bralette, 2 Pack",https://www.walmart.com/ip/Wonder-Nation-Girls-4-18-Smooth-Bralette-2-Pack/172321828,8.88,4.8,89,,,Clothing
Indigo Girl Underwire Bra-Sized D-Cup Tankini Top,https://www.walmart.com/ip/Indigo-Girl-Underwire-Bra-Sized-D-Cup-Tankini-Top/203472961,34.00,,0,,,Clothing
"Fruit Of The Loom Girls Thermal Set, Performance Fabric Long Underwear, Sizes 4-18",https://www.walmart.com/ip/Fruit-Of-The-Loom-Girls-Thermal-Set-Performance-Fabric-Long-Underwear-Sizes-4-18/417696284?variantFieldId=actual_color,12.98,,0,GRL FOL THRM SET,,Shop by Brand
Fruit of the Loom - MF Men - HD Cotton Long Sleeve T-Shirt,https://www.walmart.com/ip/Fruit-of-the-Loom-MF-Men-HD-Cotton-Long-Sleeve-T-Shirt/583281654?variantFieldId=actual_color,14.35,,0,,,Clothing
The Fruit of the Loom Adult 5 oz HD Cotton Tank Top - NEON PINK - L,https://www.walmart.com/ip/The-Fruit-of-the-Loom-Adult-5-oz-HD-Cotton-Tank-Top-TRUE-RED-2XL/511093389?variantFieldId=actual_color,8.50,4.5,29,,,Clothing
"Fruit of the Loom Girls Seamless Bra with Removable Pads, 3-Pack, Sizes 4-18",https://www.walmart.com/ip/Fruit-of-the-Loom-Girls-Seamless-Bra-with-Removable-Pads-3-Pack-Sizes-4-18/750797040,12.48,4.4,35,,,Clothing
"Girls' Seamfree Bra, Two-Pack",https://www.walmart.com/ip/Girls-Seamfree-Bra-Two-Pack/102591810,9.97,,0,,,Clothing
Unisex 5 oz.Heavy Cotton HD Long-Sleeve T-Shirt,https://www.walmart.com/ip/Unisex-5-oz-Heavy-Cotton-HD-Long-Sleeve-T-Shirt/260131288?variantFieldId=actual_color,8.46,4.7,26,,,Clothing
Fruit of the Loom Boys 6-20 HD Cotton Short Sleeve T-Shirt,https://www.walmart.com/ip/Youth-5-oz-HD-Cotton-T-Shirt/117357455?variantFieldId=actual_color,5.72,4.7,25,,,Clothing
"Fruit of the Loom Pack3 Men's Ribbed Cuffs Jersey T-Shirt, Style 4930-Pack3",https://www.walmart.com/ip/Fruit-of-the-Loom-Pack3-Men-s-Ribbed-Cuffs-Jersey-T-Shirt-Style-4930-Pack3/977533749,23.39,,0,,,Clothing
Fruit of the Loom Men's HD Cotton™ Short Sleeve T Shirt MultiPack,https://www.walmart.com/ip/Fruit-of-the-Loom-Men-s-HD-Cotton-Short-Sleeve-T-Shirt-MultiPack/624930953,38.64,,0,,,Clothing
Tri-Mountain Men's Big And Tall Zipper Poplin Jacket,https://www.walmart.com/ip/Tri-Mountain-Men-s-Big-And-Tall-Zipper-Poplin-Jacket/815199111,38.64,,0,,,Clothing
"Maidenform Girls Molded Wireless Bras, 2-Pack, Sizes 30A-36A",https://www.walmart.com/ip/Maidenform-Girls-Molded-Wireless-Bras-2-Pack-Sizes-30A-36A/960942476?variantFieldId=actual_color,9.97,4.2,11,,,Clothing
Newborn Toddler Baby Boys Girls Kids Short Pants Bottoms PP Bloomers Panties,https://www.walmart.com/ip/Newborn-Toddler-Baby-Boys-Girls-Kids-Short-Pants-Bottoms-PP-Bloomers-Panties/224111427,7.24,,0,,,Clothing
"95462-Black-5/6 Just Love Thermal Underwear Set for Girls (Lime, 6X)",https://www.walmart.com/ip/95462-Black-5-6-Just-Love-Thermal-Underwear-Set-for-Girls-Lilac-5-6/238844025?variantFieldId=actual_color,14.99,,0,,,Clothing
"Kids Tie Dye T-shirt - Blaze Rainbow, Medium",https://www.walmart.com/ip/Kids-Tie-Dye-T-shirt-Blaze-Rainbow-Medium/248686144,15.95,,0,,,Clothing
New York Mets Soft as a Grape Youth Cotton Crew Neck T-Shirt - Orange,https://www.walmart.com/ip/New-York-Mets-Soft-as-a-Grape-Youth-Cotton-Crew-Neck-T-Shirt-Orange/904143041,17.59,,0,Your kiddo loves the New York Mets and can't wait for a victorious season! Let him display his growing pride in this extra special Cotton crew neck T-shirt from Soft as a Grape. This awesome little tee features the coolest New York Mets graphics to keep his excitement going through every mesmerizing play.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Cotton,Crew neck,Screen print graphics,Short sleeve,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Soft as a Grape",Sports & Outdoors
Infant & Toddler Boys Paw Patrol Polo Shirt & Shorts Set Puppy Dog Outfit,https://www.walmart.com/ip/Infant-Toddler-Boys-Paw-Patrol-Polo-Shirt-Shorts-Set-Puppy-Dog-Outfit/668447739,28.49,,0,,,Clothing
7 ate 9 Apparel Youth Little Brother Halloween Shirt Small Grey,https://www.walmart.com/ip/7-ate-9-Apparel-Youth-Little-Brother-Halloween-Shirt-Small-Grey/505368755?variantFieldId=actual_color,21.00,,0,,,Clothing
Pre-Owned Nautica Boy's Size 24 Mo Short Sleeve Button-Down Shirt,https://www.walmart.com/ip/Pre-Owned-Nautica-Boy-s-Size-24-Mo-Short-Sleeve-Button-Down-Shirt/468369933,6.99,,0,,,Clothing
"Hanes Boys Ecosmart Fleece Crew Neck Sweatshirt, Sizes 4-18",https://www.walmart.com/ip/Hanes-Boys-Ecosmart-Fleece-Crew-Neck-Sweatshirt-Sizes-4-18/41570999?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouZDo_KwBF8W1RUEq5OfmjnxIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA2i7pOOgf1wdFsCQzwqazuyriA5QeAOJ0lAxpupFSnCY5x5SHyOI0e4tHrIAU7mCX-fNr6lPseefVgliw8bwCZelBnjrzYzINLLymcMsrXP44t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,8.10,4.3,549,,,Clothing
"Hudson Baby Newborn Girl Bodysuits, 5-Pack",https://www.walmart.com/ip/Hudson-Baby-Girl-Short-Sleeve-Bodysuits-5-pack/310901184?variantFieldId=actual_color,17.99,4.7,7,,,Clothing
"Champion Boys Socks, 12 Pack Ankle Athletic Logo, Sizes S-L",https://www.walmart.com/ip/Champion-Boys-Socks-12-Pack-Ankle-Athletic-Logo-Sizes-S-L/640303267?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdPfCoBpsKSB4Ral1TYmub4QLplYgcLmFSq1q-5BqecwVgQSJ6odAn4kKNkJmVifRIIccTrcRK4bCEGT3XImewNO-D3w0EDnS9IT5g-4_htv0itDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHUELzbPexKExCEmU-kaSv_VzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=4&wpa_plmt=__plmt__&wpa_aduid=__aduid__,24.00,4.9,15,,,Clothing
OFFCORSS Big Girls Cute Colorful One Piece Bathing Suit | Vestido de Baño Niñas,https://www.walmart.com/ip/OFFCORSS-Big-Girls-Cute-Colorful-One-Piece-Bathing-Suit-Vestido-de-Ba-o-Ni-as/929697427,39.54,5.0,1,,,Clothing
7 ate 9 Apparel Girl's Thankful for Me Thanksgiving Large Pink Raglan,https://www.walmart.com/ip/7-ate-9-Apparel-Girl-s-Thankful-for-Me-Thanksgiving-Large-Pink-Raglan/106708253?variantFieldId=actual_color,16.95,,0,,,Clothing
adidas Originals Firebird Track Jacket Orange,https://www.walmart.com/ip/NYDJ-Blouse-w-Pleated-Back-Avalon-Bloom/420862506?variantFieldId=actual_color,37.78,4.8,545,,,Clothing
Child of Mine by Carter's Baby Girl Sleep N' Play,https://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Baby-Girl-Sleep-N-Play/809317529,1.00,4.6,5,,,Clothing
adidas Originals Firebird Track Jacket Orange,https://www.walmart.com/ip/APPARIS-Sarah-2-Faux-Fur-Coat-Noir/954663270,151.00,,0,,,Clothing
Nunn Bush Myles Street Moc Toe Slip-On with KORE Slip Resistant Walking Comfort Technology Brown,https://www.walmart.com/ip/Columbia-Kids-Benton-Springs-II-Printed-Fleece-Toddler-Nocturnal-Sparkler/195442775?variantFieldId=actual_color,98.00,3.9,13,"Make the most out of your work week with the Myles St. Moc Toe Slip-On.Premium leather uppers with a stitched Algonquin toe.Lightly cushioned collar for added comfort.Slip-on design with dual side goring.Breathable nylon mesh linings help wick-away moisture.Comfort Gel is an anatomically designed gel pad that absorbs the impact of each step and provides cushioning for all-day comfort.Lightweight walkable EVA midsole provides athletic-inspired comfort and shock absorption.Lightweight, slip-resistant KORE dual-density outsole is biomechanically designed for walking while providing traction and durability.Imported.Product measurements were taken using size 12, width W (EE). Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Heel Height: 1 in Weight: 13 oz Platform Height: 12 inNunn Bush Myles Street Moc Toe Slip-On with KORE Slip Resistant Walking Comfort Technology Brown",,
"Hudson Baby Newborn Baby Girl Dress & Cardigan, 2pc Outfit Set",https://www.walmart.com/ip/Hudson-Baby-Girl-Dress-and-Cardigan-Set/743253784?variantFieldId=actual_color,12.95,4.8,27,,,Clothing
Baby Gear Infant Boys Plush Brown & Blue Faux Shearling Puppy Snowsuit Baby Pram 6-9m,https://www.walmart.com/ip/Baby-Gear-Infant-Boys-Plush-Brown-Blue-Faux-Shearling-Puppy-Snowsuit-Baby-Pram-6-9m/914923423,26.49,,0,,,Clothing
BOYS BUBBLE WINTER COAT INSULATED FLEECE-LINED HOODED WEATHERPROOF PUFFER JACKET,https://www.walmart.com/ip/BOYS-BUBBLE-WINTER-COAT-INSULATED-FLEECE-LINED-HOODED-WEATHERPROOF-PUFFER-JACKET/462700524,38.99,,0,,,Clothing
Unisex Baby Cloth Winter Coats Cute Newborn Infant Jumpsuit Snowsuit Bodysuits,https://www.walmart.com/ip/Unisex-Baby-Cloth-Winter-Coats-Cute-Newborn-Infant-Jumpsuit-Snowsuit-Bodysuits/453624489,14.35,,0,,,Clothing
Cute Dinosaur Hooded Baby Boys Clothes Long sleeve Hoodie Tops Jacket Coat 0~3Y,https://www.walmart.com/ip/Cute-Dinosaur-Hooded-Baby-Boys-Clothes-Long-sleeve-Hoodie-Tops-Jacket-Coat-0-3Y/929006305,10.33,,0,,,Clothing
Vest and Clip On Boy Bowtie set - SILVER - 6/7,https://www.walmart.com/ip/Vest-and-Clip-On-Boy-Bowtie-set-BLACK-PAISLEY-4-5/672654458?variantFieldId=actual_color,14.48,,0,,,Clothing
Child of Mine by Carter's Baby & Toddler Girls 3/4 Sleeve Knit Dress (Sizes 12M-5T),https://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Baby-Toddler-Girls-3-4-Sleeve-Knit-Dress-Sizes-12M-5T/131240317?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:d_0rLoQQqieprrA9uyaaVA6k7jCJ_hWid2gbG3f_6tZIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAxiKjqTtc1SPdBBRL4hPdHIIioDfI1CkPei_eN2WNa3c3aFZCMVRxXNGYPCn89XFvTwE8VKf0j3q4T9YCL1TjsqkcEys0fVls-s84H6YpXOxlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=9&wpa_plmt=__plmt__&wpa_aduid=__aduid__,12.94,,0,,,Clothing
"Wonder Nation Baby Girls & Toddler Girls Long Sleeve Top, Skirtall & Tights, 3pc Outfit Set (12M-5T)",https://www.walmart.com/ip/Wonder-Nation-Baby-Girls-Toddler-Girls-Long-Sleeve-Top-Skirtall-Tights-3pc-Outfit-Set-12M-5T/589394508,14.98,4.7,19,,,Clothing
Hanes Boyd 4-18 Cool Dri Youth Performance Short Sleeve T-Shirt,https://www.walmart.com/ip/Hanes-Boyd-4-18-Cool-Dri-Youth-Performance-Short-Sleeve-T-Shirt/21126143?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouZDo_KwBF8W1RUEq5OfmjnxIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA-FHN3xJSMKNX4vbcHc0_xMKP2CwCeWnH1lDAHtBJFCM5x5SHyOI0e4tHrIAU7mCX-fNr6lPseefVgliw8bwCZdCvhVmPrDOmEyknqoGnhHZ4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=4&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,5.43,4.7,96,,,Clothing
Child of Mine by Carter's Baby Girls' Monkey Sleep N Play,https://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Baby-Girls-Elephant-Sleep-N-Play/796028731?variantFieldId=actual_color,6.97,,0,,,Clothing
"Child of Mine by Carter's Baby Girls Interlock Cotton Sleep 'N Play Pajamas, 2-Pack (Preemie-9M)",https://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Baby-Girls-Interlock-Cotton-Sleep-N-Play-Pajamas-2-Pack-Preemie-9M/820650452?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:d_0rLoQQqieprrA9uyaaVA6k7jCJ_hWid2gbG3f_6tZIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA5vtpUoQWVDqfsKjz5J8qwI5y5bMWS5dDxvNUDq8_56r3aFZCMVRxXNGYPCn89XFvTwE8VKf0j3q4T9YCL1TjspRZqkb8LTekSp2051sagG1lNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,13.94,4.7,6,,,Clothing
"Hanes Boys Ecosmart Fleece Crew Neck Sweatshirt, Sizes 4-18",https://www.walmart.com/ip/Hanes-Boys-Ecosmart-Fleece-Crew-Neck-Sweatshirt-Sizes-4-18/41570999?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouZDo_KwBF8W1RUEq5OfmjnxIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA2i7pOOgf1wdFsCQzwqazuyriA5QeAOJ0lAxpupFSnCY5x5SHyOI0e4tHrIAU7mCX-fNr6lPseefVgliw8bwCZdCvhVmPrDOmEyknqoGnhHZ4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,8.10,4.3,549,,,Clothing
ECCO ST1 Hybrid Brogue Tie Cognac,https://www.walmart.com/ip/Women-s-Merrell-Dassie-Stitch-Buckle-Slip-On/293783199?variantFieldId=actual_color,168.00,4.4,130,,,Clothing
Dogwood Clothing - Little Boys Short Sleeve Striped Tee Shirt Brown / 4,https://www.walmart.com/ip/Dogwood-Clothing-Little-Boys-Short-Sleeve-Striped-Tee-Shirt-Brown-4/561199183?variantFieldId=actual_color,8.34,,0,,,Clothing
Dogwood Clothing - Baby Boys Short Sleeved Tee Light Brown / 24 Months,https://www.walmart.com/ip/Dogwood-Clothing-Baby-Boys-Short-Sleeved-Tee-Light-Brown-24-Months/881520103?variantFieldId=actual_color,7.75,,0,,,Clothing
Stride Rite SR Emerson (Toddler) Brown,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/855461154?variantFieldId=actual_color,77.00,4.2,120,,,Clothing
Dogwood Clothing - Little Boys Short Sleeve T-Shirt Tan Maltese Cross / 4,https://www.walmart.com/ip/Dogwood-Clothing-Little-Boys-Short-Sleeve-T-Shirt-Tan-Maltese-Cross-4/410308337?variantFieldId=actual_color,8.34,,0,,,Clothing
Training Pants 4pk (Baby Boys),https://www.walmart.com/ip/Training-Pants-4pk-Baby-Boys/439144739,15.99,,0,,,Clothing
6pc Boy Kid Teen Formal Wedding Wear White Suit Tuxedo Extra Satin Bow Tie 8-20,https://www.walmart.com/ip/6pc-Boy-Kid-Teen-Formal-Wedding-Wear-White-Suit-Tuxedo-Extra-Satin-Bow-Tie-8-20/422961743?variantFieldId=actual_color,44.99,,0,,,Clothing
Navy Blue Board Shorts,https://www.walmart.com/ip/Navy-Blue-Board-Shorts/437362388,19.99,,0,,,Clothing
"Athletic Works Baby Toddler Boy Active T-shirt & Shorts, 2pc Outfit Set",https://www.walmart.com/ip/Athletic-Works-Baby-Toddler-Boy-Active-T-shirt-Shorts-2pc-Outfit-Set/717193506?variantFieldId=actual_color,11.44,4.7,3,,,Clothing
Carter's Baby Boys 1 Pc Fleece Footed Pajamas,https://www.walmart.com/ip/Carter-s-Baby-Boys-1-Pc-Fleece-Footed-Pajamas/167138805,42.00,,0,,,Clothing
"Carter's Boy's Print Footed 1 PC Fleece Sleepwear Pajamas (6M, (14)Orange/Emergency)",https://www.walmart.com/ip/Carters-Little-Boys-Printed-Footed-1-Piece-Fleece-Zip-Up-Sleepwear-Pajamas-5T-20-Grey-Baseball/824287440,12.99,,0,,,Clothing
Leveret Fleece Footed Pajama Sleeper Elephant Red 4 Years,https://www.walmart.com/ip/Leveret-Fleece-Footed-Pajama-Sleeper-Elephant-Red-4-Years/577905824,15.99,,0,,,Clothing
"Fruit of the Loom Men's Ribbed Cuffs Jersey T-Shirt, Style 4930-Pack5",https://www.walmart.com/ip/Fruit-of-the-Loom-Men-s-Ribbed-Cuffs-Jersey-T-Shirt-Style-4930-Pack5/202696286,38.39,,0,,,Clothing
"Cute Planets, Solar System, Astronomy, Space Toddler T-Shirt",https://www.walmart.com/ip/Cute-Planets-Solar-System-Astronomy-Space-Toddler-T-Shirt/812045117?variantFieldId=actual_color,17.99,,0,,,Clothing
Hawaiian pineapple aloha beaches T-Shirt,https://www.walmart.com/ip/Hawaiian-pineapple-aloha-beaches-T-Shirt/608633163?wpa_bd=&wpa_pg_seller_id=7FD33D54519746CD91FC0FDCD11A1E88&wpa_ref_id=wpaqs:Nd2qtM80mhC38Kn7MgJy4AAuHt5A9hpwj9E9qW4pQncoB554XyFe2kgsi5uclM5JI46gTNSmAr6jMnURJu_Z-qJBch1ogF6vDmc_YKzhRa_hGb5OxpY-COHxc8t6y7mlitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHWCzFdiOR6ce2qW12B5A5TMzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,17.99,,0,,,Clothing
"Gerber Toddler Boys Microfleece Blanket Sleeper Pajamas, 2-Pack, Sizes 3T-5T",https://www.walmart.com/ip/Gerber-Toddler-Boys-Microfleece-Blanket-Sleeper-Pajamas-2-Pack-Sizes-3T-5T/483843022?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:2wnFfEBrwnLFuHL4rFnWRme572OUe_G2O0L_xvRsV9KbOMUedwKb2Pd3XgJcLhgAgQSJ6odAn4kKNkJmVifRIOgUcYqdlI1KqOvSUdq46T8nlwINjsm2DCvDQiHAoEIeitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHVoasq0Fp74rtSIHHIaEo1nzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,14.97,4.7,677,,,Clothing
Long Sleeve All Around Trucks Stripe Print 2 Piece Stretchie Set (Baby Boy),https://www.walmart.com/ip/Long-Sleeve-All-Around-Trucks-Stripe-Print-2-Piece-Stretchie-Set-Baby-Boy/282174471,32.95,4.3,34,,,Clothing
Stop Me Not with Cute Tiger Catching Bugs - Blue Fish Tales,https://www.walmart.com/ip/Stop-Me-Not-with-Cute-Tiger-Catching-Bugs-Blue-Fish-Tales/479642370?variantFieldId=actual_color,17.99,,0,,,Clothing
Stop Me Not with Cute Tiger Catching Bugs - Blue Fish Tales,https://www.walmart.com/ip/Stop-Me-Not-with-Cute-Tiger-Catching-Bugs-Blue-Fish-Tales/893938035?variantFieldId=actual_color,18.99,,0,,,Clothing
Infant Boys Navy Blue Christmas Reindeer Fleece Sleeper Pajamas 12M,https://www.walmart.com/ip/Infant-Boys-Navy-Blue-Christmas-Reindeer-Fleece-Sleeper-Pajamas-12M/504518316,21.49,,0,,,Clothing
"Disney Little Boys' Cars Coat Set (Toddler)-Blue, Blue, Size: 2T",https://www.walmart.com/ip/Disney-Little-Boys-Cars-Coat-Set-Toddler-Blue-Blue-Size-2T/185659475,12.97,,0,,,Clothing
Elowel Boys Girls Hooded Yellow Childrens Toddler Fleece Sleep Robe Size 6Y,https://www.walmart.com/ip/Elowel-Boys-Girls-Hooded-Green-Childrens-Toddler-Fleece-Sleep-Robe-Size-2Y/511388600?variantFieldId=actual_color,25.99,4.3,15,,,Clothing
Big Feet Pjs Kids Green Camo Fleece Boys Footed Pajamas One Piece Sleeper,https://www.walmart.com/ip/Big-Feet-Pjs-Kids-Green-Camo-Fleece-Boys-Footed-Pajamas-One-Piece-Sleeper/142122590,33.99,3.8,16,,,Clothing
"Child of Mine by Carter’s Baby & Toddler Boys 1-Piece Poly Footed Pajamas, 2-Pack (9M-5T)",https://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Baby-Toddler-Boys-1-Piece-Poly-Footed-Pajamas-2-Pack-9M-5T/102461197,15.88,4.5,26,,,Clothing
"Gerber Baby Boy or Girl Gender Neutral Organic Sleep 'N Play Pajamas & Caps Bundle, 5-Piece",https://www.walmart.com/ip/Gerber-Baby-Boy-or-Girl-Gender-Neutral-Organic-Sleep-N-Play-Pajamas-Caps-Bundle-5-Piece/559502308?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:03j1he0MZ5JtfjPnxKxO1kuzaE9P6ogClI8B23vbEoJIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA-5ehXRPdcp6sX85rQgHdKd-4oTSXM8WMXVDa8B1W0bS3aFZCMVRxXNGYPCn89XFvTwE8VKf0j3q4T9YCL1TjsrM8tS0YfdY2ZoKImYotoeWlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,14.61,5.0,6,"Gerber’s 5-Piece Set of Sleep ‘n Plays and Caps is just what baby needs to stay comfortable all night and day! Crafted with 100% cotton rib with organic fibers, this set offers a safe and soft material that is perfect for baby’s delicate skin.","5-Piece set includes: two Sleep 'n Plays and three caps,Crew neck,3/4-sleeves,Easy front-zip closure,Snap sits atop the front zipper to prevent any scratching ,NB-3/6M,Assorted colors and prints,100% Cotton,Machine washable,Imported,Gerber Unisex Sleep ‘N Play and Cap 5-Piece Bundle for Baby Girls and Baby Boys",Clothing
"Gerber Baby Boy or Girl Gender Neutral Organic Onesies Bodysuits and Pants Bundle, 5-Piece",https://www.walmart.com/ip/Gerber-Baby-Boy-or-Girl-Gender-Neutral-Organic-Onesies-Bodysuits-and-Pants-Bundle-5-Piece/304150565?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:03j1he0MZ5JtfjPnxKxO1kuzaE9P6ogClI8B23vbEoJIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA2xw0lB_AqY2g7YcnsUEHxoe7RHsu3G1DhwZEjRT0l4Q3aFZCMVRxXNGYPCn89XFvTwE8VKf0j3q4T9YCL1TjsrM8tS0YfdY2ZoKImYotoeWlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__,13.74,5.0,6,,,Clothing
Hoodie one piece Jumpsuit Pajama in Red Fleece for Boys & Girls,https://www.walmart.com/ip/Hoodie-one-piece-Jumpsuit-Pajama-in-Red-Fleece-for-Boys-Girls/951269528,32.99,,0,,,Clothing
"Child of Mine by Carter's Baby Girls & Toddler Girls (12M-5T) Short Sleeve Tops, Skirt, & Shorts, 4 pc Outfit Set",https://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Baby-Girls-Toddler-Girls-12M-5T-Short-Sleeve-Tops-Skirt-Shorts-4-pc-Outfit-Set/755733432,15.00,4.9,40,,,Clothing
